maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
556,0,25,0,149,0,5,0,2,0,4,0,7,0,18,0,15,0,1542,0,1258,100,0,0,0,0,1561,0,1239,100,0,0,0,0,1532,0,1268,100,0,0,0,0
556,0,25,0,149,0,5,0,1,0,4,0,68,0,3,0,85,0,1543,1,1357,99,0,0,0,0,1561,0,1339,100,0,0,0,0,1532,0,1368,100,0,0,0,0
556,0,25,0,198,0,5,0,1,0,6,0,7,0,3,0,198,0,1543,0,1457,100,0,0,0,0,1561,0,1439,100,0,0,0,0,1532,0,1468,100,0,0,0,0
556,0,25,0,198,0,12,0,1,0,12,0,29,0,3,0,154,0,1543,0,1557,100,0,0,0,0,1561,0,1539,100,0,0,0,0,1532,0,1568,100,0,0,0,0
556,0,25,0,198,0,5,0,1,0,3,0,7,0,3,0,18,0,1543,0,1657,100,0,0,0,0,1561,0,1639,100,0,0,0,0,1532,0,1668,100,0,0,0,0
556,0,25,0,198,0,10,0,1,0,5,0,308,0,5,0,164,0,1543,0,1757,100,0,0,0,0,1561,0,1739,100,0,0,0,0,1532,0,1768,100,0,0,0,0
556,0,25,0,198,0,4,0,1,0,3,0,7,0,3,0,7,0,1543,0,1857,100,0,0,0,0,1561,0,1839,100,0,0,0,0,1532,0,1868,100,0,0,0,0
556,0,25,0,198,0,4,0,1,0,5,0,7,0,3,0,88,0,1543,0,1957,100,0,0,0,0,1561,0,1939,100,0,0,0,0,1532,0,1968,100,0,0,0,0
556,0,25,0,198,0,5,0,1,0,5,0,30,0,5,0,94,0,1543,0,2057,100,0,0,0,0,1561,0,2039,100,0,0,0,0,1532,0,2068,100,0,0,0,0
556,0,25,0,198,0,4,0,1,0,3,0,13,0,2,0,5,0,1543,0,2157,100,0,0,0,0,1561,0,2139,100,0,0,0,0,1532,0,2168,100,0,0,0,0
556,0,41,0,198,0,6,0,2,0,7,0,26,0,41,0,192,0,1595,52,2205,48,0,0,0,0,1561,0,2239,100,0,0,0,0,1586,54,2214,46,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,9,0,3,0,6,0,1695,100,2205,0,0,0,0,0,1561,0,2339,100,0,0,0,0,1686,100,2214,0,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,13,0,16,0,7,0,1794,99,2206,1,0,0,0,0,1616,55,2384,45,0,0,0,0,1785,99,2215,1,0,0,0,0
